               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.020129,           0.0095339,                   0,             0.60278,             0.90741,             0.75599,             0.62703,            0.015596,           0.0066214,                   0,           0.0041392,           0.0041392,           0.0041392
                 150,            0.020424,            0.010115,                   0,             0.59021,             0.90686,             0.75534,             0.60606,             0.01724,           0.0065755,                   0,           0.0040996,           0.0040996,           0.0040996
                 151,            0.020449,           0.0098279,                   0,             0.59526,             0.91358,             0.75856,             0.61681,            0.016749,           0.0066678,                   0,             0.00406,             0.00406,             0.00406
                 152,            0.018854,           0.0096215,                   0,              0.6061,             0.93082,             0.76178,             0.61879,            0.016222,           0.0065869,                   0,           0.0040204,           0.0040204,           0.0040204
                 153,            0.021038,           0.0086132,                   0,             0.60436,             0.94444,             0.75789,             0.61497,            0.017057,           0.0065674,                   0,           0.0039808,           0.0039808,           0.0039808
                 154,            0.021692,            0.010127,                   0,             0.59685,             0.95062,             0.75494,             0.61027,            0.016334,           0.0064992,                   0,           0.0039412,           0.0039412,           0.0039412
                 155,             0.01858,           0.0095746,                   0,             0.59376,             0.95635,             0.75427,             0.62741,            0.015115,           0.0065738,                   0,           0.0039016,           0.0039016,           0.0039016
                 156,            0.018674,           0.0084857,                   0,             0.59032,             0.95679,             0.75917,             0.62508,            0.015933,            0.006607,                   0,            0.003862,            0.003862,            0.003862
                 157,            0.020638,           0.0093242,                   0,             0.59225,             0.95679,             0.76013,             0.61196,             0.01596,           0.0065724,                   0,           0.0038224,           0.0038224,           0.0038224
                 158,            0.017814,           0.0093871,                   0,             0.59145,              0.9321,             0.75491,             0.59835,            0.016316,           0.0066923,                   0,           0.0037828,           0.0037828,           0.0037828
                 159,            0.018554,           0.0092324,                   0,             0.60056,             0.91975,             0.75566,             0.61588,            0.016667,           0.0068357,                   0,           0.0037432,           0.0037432,           0.0037432
                 160,            0.019321,           0.0097285,                   0,             0.60547,             0.91358,             0.75313,              0.6273,            0.015418,           0.0068887,                   0,           0.0037036,           0.0037036,           0.0037036
                 161,            0.017791,           0.0095499,                   0,             0.59475,             0.93827,             0.75721,              0.6283,            0.015189,           0.0067504,                   0,            0.003664,            0.003664,            0.003664
                 162,            0.018604,            0.009733,                   0,             0.58904,             0.93786,             0.75118,             0.61676,            0.015506,           0.0067428,                   0,           0.0036244,           0.0036244,           0.0036244
